bike,div_rank,gender_rank,overall_rank,run,swim,name
05:18:01,167,864,969,03:36:28,01:18:43,"Depuiset, Vincent 1396"
05:34:17,92,1152,1409,04:16:21,00:59:15,"Eichert, Carl 2220"
05:13:16,45,779,862,03:44:13,01:07:13,"Kawashima, Ryuichi 663"
07:18:00,27,1649,2279,07:04:56,01:38:42,"Huhn, Jerry 167"
05:04:49,51,816,904,03:40:34,01:22:35,"Robert, Philippe 634"
05:50:23,4,1414,1886,05:21:32,01:21:58,"Butterworth, Simon 160"
04:59:24,2,709,775,04:01:14,00:56:49,"Cuddeback, Jeff 308"
06:18:24,183,1481,2001,05:27:59,01:27:09,"Middleton, Jeff 769"
05:42:53,49,268,1433,04:22:25,00:55:31,"Foely, Jacquelyn 1919"
04:12:18,40,71,77,03:44:48,00:49:34,"Starykowicz, Andrew 30"
04:43:02,137,840,936,04:33:42,00:55:01,"Cruz, Carlos 967"
04:55:07,2,34,526,03:39:01,01:02:23,"Scherrer, Barbara 2195"
04:51:56,46,317,342,03:26:50,01:01:14,"Barbudi Herrera, Juan Antonio 1331"
04:54:45,13,444,476,03:24:47,01:11:55,"Kiso, Andreas 704"
04:38:20,16,156,170,03:33:38,00:51:39,"Schneider, Robin 2310"
04:58:21,20,20,231,03:06:34,01:05:45,"Robertson, Jodie 3024"
04:17:17,5,5,5,02:53:38,00:49:28,"Currie, Braden 10"
04:20:07,--,--,--,--:--:--,00:50:42,"Kienle, Sebastian 3"
04:29:54,134,575,619,04:09:40,01:01:43,"Randall, Joshua 1687"
05:33:08,213,1331,1727,05:06:05,01:14:36,"Woodward, Brian 1793"
04:36:33,22,114,125,03:20:46,00:58:03,"Boschian Romero, Alejandro Jose 1757"
--:--:--,--,--,--,--:--:--,--:--:--,"Lategan, Heinrich 1671"
05:58:29,184,1489,2016,05:42:26,01:38:50,"Borho, Sven 727"
06:41:19,25,1499,2043,05:37:04,01:22:28,"Zafirovski, Mike 249"
04:18:38,20,20,20,03:10:07,00:47:51,"Molinari, Giulio 50"
07:24:37,68,624,2257,06:38:52,01:35:12,"Palmquist, Christine 861"
06:19:24,42,456,1855,04:46:04,01:12:54,"Parr, Kathleen 815"
05:55:55,239,1332,1730,04:47:04,01:12:06,"Pfeffer, Thomas 1141"
04:54:41,31,1043,1233,04:32:13,01:12:12,"Stahn, Carsten 473"
05:26:20,42,223,1318,04:06:34,01:14:46,"Aykroyd, Laura 1876"
05:40:54,8,206,1279,03:53:45,01:08:00,"Barnes, Jess 2438"
05:14:33,44,249,1388,04:29:01,01:10:46,"Vander Massen, Hélène 2197"
04:45:53,70,297,320,03:27:06,01:04:26,"Van Rossum, Tom 1787"
05:59:49,87,1333,1733,04:37:46,01:11:29,"Viana, Carlos 422"
04:55:30,21,314,339,03:15:09,01:08:15,"Schneider, Xavier 939"
05:04:17,232,1267,1613,05:25:57,01:05:26,"Thompson, Wes 951"
05:15:48,68,567,611,03:24:31,01:03:38,"Amione, Andres 876"
06:44:22,66,1606,2211,06:18:52,02:01:53,"Porshed, Bo 339"
04:51:11,25,970,1126,04:42:31,00:56:32,"Lafourcade, Amaury 2385"
04:56:50,49,216,236,03:05:52,01:06:00,"Lovelock, Simon 1673"
04:54:36,59,521,557,03:42:48,00:58:02,"Schwab, Christian 1155"
05:27:27,29,144,1072,03:49:53,01:06:20,"Kasurinen, Maria 2202"
05:05:08,2,44,610,03:31:16,01:07:58,"Esefeld, Katrin 1878"
04:43:41,47,322,348,03:29:58,01:06:15,"Ekström, Fredrik 1277"
05:13:10,158,880,996,04:01:01,01:01:56,"Van Gulik, Tom 2060"
04:49:23,86,522,559,03:48:45,00:59:10,"Jakobsen, Allan 1476"
05:09:04,43,777,860,03:39:41,01:17:24,"Ronnle, Mikael 676"
06:49:12,256,1500,2044,05:17:04,01:20:21,"Collins, Matthew 1453"
05:56:11,62,370,1664,04:38:01,01:08:08,"Osborn, Kristen 1913"
04:47:06,146,731,803,04:16:56,00:56:28,"Eaton, Josh 1963"
05:14:59,66,931,1076,03:58:34,01:07:17,"Arpke, Jörg 591"
--:--:--,--,--,--,--:--:--,01:53:30,"Ridao, Richard 340"
06:00:39,44,340,1602,04:16:07,01:11:29,"Pompay, Karen 1248"
04:35:08,2,37,39,03:01:01,00:55:31,"Emge, Clay 1964"
04:55:48,43,353,382,03:32:11,00:53:46,"Morris, Steve 2229"
05:41:19,42,328,1573,04:33:22,01:08:50,"Whaanga, Katrina 1216"
07:22:42,36,535,2030,04:47:54,01:20:25,"Takei, Rikako 559"
04:50:39,26,27,355,03:34:05,00:58:19,"Cheetham, Susie 3005"
07:32:23,21,1610,2217,05:40:47,01:54:33,"Nobuka, Koji 173"
05:03:40,85,636,685,03:46:57,00:58:22,"Maya, Francisco 920"
05:17:40,52,491,524,03:11:35,01:04:52,"Rosingana Caballero, Oscar 1066"
05:23:38,30,167,1176,03:53:52,01:13:55,"Aly, Sarah 1928"
06:43:43,64,1582,2172,06:16:39,01:31:47,"Wilby, Colin 348"
04:52:49,107,611,659,03:46:04,01:08:05,"Weatherhead, Lee 1326"
06:14:06,242,1351,1763,04:29:09,01:15:12,"Schoch, Markus 1152"
05:13:39,144,1276,1631,05:21:18,01:01:29,"Bregenzer, Alexander 729"
06:05:25,62,439,1819,05:05:09,01:04:28,"Ash, Jamie 2142"
06:57:07,71,545,2051,05:18:07,01:30:23,"Boettner, Angie 1929"
05:28:46,231,1256,1592,04:57:40,00:59:09,"Giaconia, Mauro 1104"
04:36:08,9,65,70,03:10:30,00:57:54,"Della Maggiora, Eduardo 1653"
04:38:24,5,169,184,03:24:40,01:02:29,"Flachowsky, Stefan 1033"
04:53:51,14,507,542,03:46:09,00:57:52,"Roy, Samuel 2419"
06:15:11,97,1315,1700,04:10:01,01:19:21,"Austin, Drake 2286"
04:27:30,11,68,73,03:18:57,01:00:41,"Margot, Arnaud 1984"
05:16:37,208,1129,1369,04:30:41,01:04:08,"Tompkins, Scott 953"
05:46:20,82,1301,1676,04:36:28,01:15:44,"Tye, Graham 528"
07:33:32,13,609,2221,06:12:29,01:29:06,"Hayes, Ann 267"
05:20:22,205,1119,1356,04:16:09,01:10:37,"Hill, Stephen 981"
04:58:07,110,760,838,04:05:14,00:58:47,"Halusan, Brian 1041"
06:44:04,70,528,2017,04:59:53,01:37:41,"Altayeb, Dina 2468"
06:49:34,46,592,2176,06:52:54,01:12:04,"Rotovnik Kozjek, Nada 580"
06:28:13,16,520,2000,05:34:38,01:19:02,"Bettencourt, Brenda 356"
05:20:11,237,1305,1683,04:46:05,01:37:46,"Dieckmann, Lars 2477"
05:08:57,35,186,1218,04:22:48,01:07:51,"Subb, Manuela 1634"
06:29:36,23,544,2042,05:26:43,01:42:48,"Morris, Pam 369"
05:11:44,155,702,767,03:39:14,01:06:26,"Hunter, Mark 1664"
--:--:--,--,--,--,--:--:--,--:--:--,"Anderson, Stephen 1256"
04:48:28,171,975,1131,04:34:04,01:04:53,"Jonsson, Peter 905"
04:58:06,28,359,388,03:20:58,01:01:22,"Breault, Ted 882"
04:45:05,--,--,--,--:--:--,00:53:21,"Bruns, Jan 2099"
04:57:10,49,809,896,04:01:15,01:08:44,"Kuipers, Rudolf 705"
04:40:32,59,408,439,03:47:44,01:01:29,"Delort, Alexandre 1339"
05:19:12,10,83,848,03:36:53,01:09:52,"Chevrier, Sophie 1537"
05:20:02,132,1207,1509,04:15:29,01:30:03,"Björlin, Anders 725"
04:51:44,39,436,468,03:37:37,01:01:02,"Jara, Vicente 986"
05:40:52,5,310,1529,04:25:44,01:08:34,"Hepworth, Margaret 536"
04:46:42,141,686,747,04:12:14,00:56:48,"Bethke, Jordan 2098"
04:42:49,77,292,315,03:36:16,00:59:04,"Vigariu, Mihai 2007"
04:45:45,22,318,343,03:34:33,00:59:22,"Flinta, Martin 1034"
04:49:23,29,368,397,03:25:30,01:06:19,"Goetz, Thomas 900"
05:59:18,7,339,1601,04:10:15,01:21:12,"Herbold, Andrea 549"
04:36:05,103,399,430,03:51:54,01:02:00,"Pirek, Mariusz 1996"
05:42:51,37,205,1276,03:53:00,01:04:33,"Prasetyo, Inge 1914"
04:46:14,8,109,119,03:07:48,01:00:45,"Veldeman, Stijn 1375"
05:36:53,191,1053,1247,03:54:38,01:09:19,"Danek, Bartek 893"
05:13:42,188,990,1149,04:03:28,01:11:21,"Palones Llopis, Vicente 1777"
04:45:18,94,679,737,04:01:39,01:06:20,"Leuchtenmüller, Mario 1124"
06:51:34,19,529,2018,04:56:54,01:39:27,"Wietscher, Antje 364"
07:06:38,258,1538,2103,05:06:24,01:42:57,"Mak, Manfung 1352"
06:13:30,48,1456,1952,05:33:16,01:15:15,"Davies, Matthew 324"
07:32:53,9,596,2184,05:33:50,01:37:52,"Boyd Brown, Susie 264"
05:55:45,160,1363,1783,04:36:38,01:31:15,"Nadarajah, Kanagarajah 673"
04:56:10,83,631,680,03:51:27,01:01:12,"Sandquist, Jason 935"
04:38:10,2,2,35,03:05:50,00:48:14,"Charles-Barclay, Lucy 3002"
04:55:57,13,493,527,03:41:05,01:00:22,"Carvalho, Thomas 2388"
06:35:26,86,441,1825,04:29:44,01:08:04,"Bova, Lee 1614"
05:40:16,215,1174,1445,04:09:58,01:12:20,"Noel Hubert Bernard, Lepoittevin 1133"
06:05:57,38,445,1836,04:58:46,01:11:55,"Pauer, Gabriele 862"
05:40:13,139,1244,1568,03:59:51,01:36:13,"Salvi, Tony 787"
05:03:22,6,680,739,03:36:29,01:13:27,"Roepstorf, Uwe 418"
04:58:41,192,980,1138,04:23:44,01:07:14,"Richardt, Morten 1508"
04:47:45,3,3,48,02:55:20,00:54:21,"Haug, Anne 3035"
05:45:00,60,428,1802,05:13:55,01:06:20,"Behme, Caroline 1218"
05:17:07,--,--,--,--:--:--,00:51:06,"Brandon, Lauren 3036"
--:--:--,--,--,--,--:--:--,00:50:46,"Nilsson, Patrik 8"
05:29:46,151,1304,1682,04:40:01,01:28:35,"Giguere, John 659"
05:43:39,13,1419,1895,05:29:45,01:24:27,"Bakken, Asbjoern 206"
04:37:30,6,350,379,03:41:18,01:02:45,"Mcrae, Bob 669"
07:22:53,73,557,2080,05:08:36,01:22:41,"Link, Nadine 1225"
06:25:28,272,1565,2145,06:52:03,01:06:36,"Ernsdorf, Matt 1100"
06:00:29,--,--,--,--:--:--,01:04:56,"Gruber, Cordula 573"
05:19:31,37,193,1238,04:06:20,01:09:22,"Mcparland, Margie 1557"
04:50:44,41,351,380,03:22:42,01:09:32,"Dimassa, Vincent 2274"
04:37:39,13,133,144,03:27:07,00:55:37,"Hanson, Campbell 1403"
04:51:12,117,1128,1367,04:50:33,01:11:03,"Kaeppeli, Markus 618"
04:52:19,--,--,--,--:--:--,00:58:44,"Shinozaki, Yu 1860"
06:19:11,41,1385,1826,04:32:56,01:16:58,"Rosengarten, Gary 342"
06:07:19,218,1452,1945,04:48:29,01:54:14,"Zhang, Yu 1754"
06:42:47,57,1536,2098,05:45:11,01:31:05,"Pilch, Heinrich 338"
--:--:--,--,--,--,--:--:--,--:--:--,"Pilchner, Frank 514"
05:00:46,46,380,410,03:17:59,01:04:31,"Tiozzo, Gianmaria 2237"
05:52:07,240,1358,1775,04:43:05,01:22:21,"West, Andrew 1526"
05:19:30,169,946,1095,03:41:15,01:23:09,"Pruim, Brad 1002"
06:03:40,253,1415,1889,04:52:07,01:33:02,"Garcia, Marcos 1103"
05:49:12,248,1387,1829,05:05:07,01:20:06,"Berrospi, Juan 1089"
06:36:54,45,468,1879,04:37:12,01:10:47,"Ropka, Jennifer 865"
05:29:29,20,1225,1538,04:20:04,01:24:41,"Daily, Ned 293"
04:39:42,87,375,404,03:46:08,00:59:12,"Scarella, Jeff 1694"
04:47:14,44,176,193,03:21:05,00:56:54,"Bodanese, Rodrigo 2065"
04:31:11,8,62,67,03:19:48,00:53:45,"Rueß, Dominik 1779"
07:56:24,81,631,2281,06:18:47,01:53:26,"Eynon, Marcie 1238"
04:30:10,12,79,86,03:18:48,00:59:34,"Vakra, Villu 1749"
05:00:08,130,818,906,04:01:15,01:07:18,"De Malsche, Tom 970"
05:09:48,23,863,968,04:07:57,00:57:57,"Frigault, Jonathan 2407"
05:04:53,26,1001,1163,04:18:34,01:09:24,"Jones, David 406"
06:55:55,182,1478,1994,05:04:23,01:13:25,"Hall, Brad 748"
06:20:59,31,1522,2077,06:01:52,01:30:37,"Baert, Marc 218"
04:50:46,71,581,625,03:52:56,00:59:15,"Van Rompaey, Danny 1016"
04:59:53,75,601,645,03:36:28,01:10:00,"David, Toro 1166"
04:36:27,4,98,107,03:17:15,00:58:43,"Graca, Jose 1287"
05:14:39,8,1000,1161,03:57:48,01:20:26,"Henker, Alexander 326"
05:11:36,149,869,979,03:50:50,01:10:24,"Guillemin, Benjamin 901"
05:58:07,228,1238,1559,04:16:58,01:04:39,"Moynihan, Jon 1358"
06:02:37,6,495,1948,05:34:18,01:21:23,"Hart, Ellen 352"
04:45:53,3,255,277,03:24:34,01:03:52,"Depoorter, Yves 693"
04:34:12,19,88,95,03:21:34,00:53:55,"Veith, Sebastian 2135"
04:58:35,126,566,609,03:38:51,01:01:45,"Pellerin, Elliot-Olivier 1994"
04:30:52,76,285,307,03:48:05,00:58:37,"Dr. Ellert, Philipp 2104"
07:21:17,42,1586,2178,05:36:17,01:46:55,"Whitman, Bob 248"
--:--:--,--,--,--,--:--:--,--:--:--,"Paredes, Silvia 360"
05:10:27,157,706,772,03:43:32,01:00:57,"Feddock, Jonathan 1657"
04:53:10,85,519,555,03:43:30,00:59:09,"Zimmet, David 1381"
05:13:01,41,1110,1341,04:21:47,01:13:55,"Rutze, Rene 521"
06:41:18,21,534,2029,05:19:06,01:30:17,"Sorensen, Michele 373"
04:56:46,144,724,795,03:40:16,01:20:26,"Turnbull, Robert 2058"
05:05:32,57,874,987,03:53:16,01:14:06,"Srb, Thomas 680"
05:18:51,18,126,1020,03:34:43,01:24:05,"Rojas M., Williana 1895"
05:24:01,190,1011,1178,04:01:30,01:04:01,"Li, Dandan 1735"
05:47:29,6,1329,1725,05:02:41,01:05:29,"Halttunen, Arthur 235"
05:09:39,58,890,1010,03:50:18,01:17:02,"Spierings, Greg 679"
04:50:11,28,245,267,03:18:36,01:03:59,"Lemholdt, Jacob 2256"
05:19:56,94,1048,1242,03:51:37,01:26:10,"Mikula, Miroslav 625"
04:35:33,25,97,106,03:10:59,01:05:51,"Kelly, John 1977"
05:27:35,62,1211,1513,04:27:36,01:14:44,"Crosby, Jeff 490"
05:11:06,5,896,1022,03:53:02,01:13:08,"Bogdanov, Sergey 292"
05:05:04,170,1100,1329,04:41:16,01:00:46,"Shapcott, James 2002"
05:18:59,--,--,--,--:--:--,01:07:44,"Taylor, Gregory 286"
04:46:08,80,303,326,03:28:25,01:03:09,"Koniarski, Tim 2118"
04:27:47,12,12,12,02:50:36,00:50:39,"Van Berkel, Tim 20"
05:23:10,139,725,796,03:26:20,01:07:11,"Nemitz, Jan 1496"
04:42:46,33,283,305,03:31:02,01:00:39,"Humble, John 2301"
05:56:35,65,398,1729,04:38:04,01:20:29,"Fages, Perrine 1879"
06:08:13,18,442,1827,04:34:11,01:36:14,"Irby, Della 537"
04:59:54,32,222,243,03:10:47,01:00:26,"Munoz, Marcel 1493"
07:50:53,8,634,2293,07:07:08,01:28:11,"Matsuda, Kimiko 192"
04:55:16,153,1309,1689,05:44:03,01:08:48,"Doi, Keish 603"
06:34:56,45,1609,2216,06:56:51,01:38:34,"Wragg, John 216"
06:15:53,65,471,1884,04:41:47,01:37:46,"Kawatani, Yoko 1208"
04:54:48,79,609,657,03:51:41,01:01:32,"Breffle, Barry 883"
05:26:08,--,--,--,--:--:--,01:08:45,"Yetman, Peggy 822"
04:42:14,163,966,1121,04:48:58,00:59:56,"Agustsson, Runar Orn 2094"
04:46:19,8,186,204,03:19:12,01:02:20,"Sahm, Marco 1067"
07:12:42,23,1614,2224,06:12:22,01:47:15,"Nobuyuki, Saito 174"
04:42:14,44,202,220,03:23:50,01:03:28,"Buttrick, Nathan 1646"
05:12:13,10,1033,1219,04:15:10,01:08:30,"Hill, John 282"
04:42:37,72,273,295,03:34:06,00:59:56,"Grosicki, Greg 1971"
04:59:14,187,1040,1228,04:42:11,00:57:14,"Lorenz, Holger 1052"
04:53:36,133,828,918,04:20:14,00:56:54,"Tyrode, Frederic 1077"
05:14:06,175,1430,1916,06:22:47,01:06:51,"Carrillo, Leo 601"
05:15:33,199,1108,1339,04:18:31,01:12:50,"Olsson, Erik 1849"
05:16:12,34,177,1195,04:09:20,01:09:31,"Leuendorff, Anja 1624"
06:06:49,53,492,1938,05:30:28,01:15:14,"Rentch, Jennifer 834"
06:12:12,6,1469,1973,04:57:32,02:03:37,"Collins, Andre 162"
05:46:03,48,355,1626,04:38:06,01:09:19,"Lawrence, Fiona 1209"
07:06:36,39,547,2055,05:01:26,01:35:12,"Christensen, Lone 571"
05:06:27,147,734,807,03:49:53,00:59:37,"Kurihara, Masaaki 2039"
05:57:54,37,1555,2128,06:58:47,01:27:13,"Panichi, Claudio 212"
04:47:26,77,736,809,04:10:24,01:04:12,"Tucker, Ian 2238"
05:28:11,22,142,1063,03:47:47,01:05:12,"Roberts, Leah 1944"
04:47:05,63,542,582,03:46:58,01:05:05,"Wessinger, Kevin 955"
05:16:26,210,1095,1313,04:07:56,01:22:26,"Tsai, Ming-Chi 1373"
06:43:07,55,1508,2054,05:31:31,01:26:41,"Marsden, Philip 330"
04:39:29,5,45,47,03:04:24,00:53:06,"Soukup, Petr 2087"
05:02:29,76,603,647,03:40:59,01:03:40,"Shiflett, Bryan 940"
05:12:17,174,857,959,03:52:42,01:08:02,"Anaya Gil, Ruben 1796"
05:06:00,150,776,859,03:50:31,01:09:46,"Liao, Ling 2041"
05:26:47,82,408,1751,05:10:00,01:16:58,"Bross, Amy 1578"
05:20:20,30,208,1287,04:19:23,01:05:22,"Alexander, Nathalie 2347"
05:26:43,198,1107,1338,04:15:02,01:03:53,"Rae, Ryan 1852"
05:20:34,21,932,1077,03:49:16,01:06:21,"Musella, Giuseppe 412"
06:12:31,16,432,1809,04:18:06,01:35:53,"Kennedy, Siobhan 552"
05:50:29,56,335,1589,04:19:55,01:16:19,"Ott, Melanie 2182"
08:02:40,1,1667,2305,06:28:17,01:51:25,"Inada, Hiromu 123"
05:01:14,114,643,693,03:42:48,01:05:37,"Beby, Daniel 1442"
04:47:54,91,345,374,03:14:06,01:18:48,"Varley, Christian 2134"
05:18:01,83,992,1151,04:01:40,01:07:25,"Wilson, Robin 686"
06:47:31,260,1558,2132,06:17:39,01:07:42,"Tegeder, Joe 1521"
05:06:15,46,784,867,03:50:43,01:08:47,"Busko, Billy 597"
04:59:20,4,39,580,03:34:44,01:09:23,"Henderson, Amy 2368"
05:32:19,206,1123,1360,04:12:27,01:00:43,"Beran, Thomas 1088"
04:42:25,8,8,99,03:11:11,00:58:28,"Naeth, Angela 3042"
04:51:04,73,478,511,03:40:53,01:02:49,"van Rens, Joost 1523"
04:51:37,25,26,345,03:31:59,00:58:47,"Annett, Jen 3032"
05:24:20,84,929,1073,03:42:07,01:12:56,"Gardner, Garrett 2275"
05:23:13,48,264,1424,04:28:08,01:08:37,"Wojtylo, Olimpia 1926"
04:43:30,31,270,292,03:28:41,01:02:29,"Allen, Christopher 2285"
05:48:58,34,1319,1704,04:46:49,01:08:29,"Berg, Kevin 274"
07:09:05,11,577,2141,05:59:47,01:21:09,"Reinertsen, Sarah 111"
07:17:00,279,1617,2230,06:24:40,01:32:24,"Conner, Bill 1093"
07:00:22,268,1525,2082,05:55:58,00:59:21,"Sidor, Kevin 1158"
05:34:10,48,260,1414,04:20:22,01:04:14,"Spagnoletti, Karine 1567"
04:56:19,148,684,745,04:00:33,00:53:45,"Reece, Drew 1853"
05:47:36,22,381,1693,04:33:56,01:24:28,"Vincel, Renee 845"
05:24:58,37,1086,1298,04:02:26,01:16:44,"Anthonis, Johan 453"
06:41:15,75,570,2116,05:54:09,01:39:05,"Welker, Molly 1215"
04:28:08,1,31,32,03:05:17,00:55:23,"Svenningsson, Rasmus 2235"
04:50:16,97,696,759,04:02:27,01:04:05,"Kromar, Damijan 1120"
04:39:24,18,150,163,03:20:42,01:02:13,"Benjamin, Proux 1443"
04:45:42,118,649,702,04:02:21,01:02:19,"Johnson, Simon 1299"
05:47:37,1,1307,1686,04:38:37,01:18:12,"Knuckey, Bob 169"
06:22:23,1,1447,1939,05:02:28,01:31:38,"Plant, Robert 141"
07:19:50,35,604,2201,05:50:21,01:51:47,"Elliot, Carol 377"
06:07:47,240,1344,1752,04:37:15,01:07:51,"Sandoval Velazquez, Jose Alejandro 959"
05:14:05,15,877,992,03:44:55,01:16:59,"Ibanez De Aldecoa, Jose Maria 464"
04:47:06,50,224,246,03:25:58,00:57:42,"Whitmore, Luke 1790"
04:37:42,5,101,111,03:22:21,00:53:35,"Williams, Brice 1433"
06:06:31,10,402,1736,04:41:00,01:08:14,"Tamson, Karen 560"
05:47:54,246,1379,1814,04:57:06,01:28:05,"Fei, Fu 1460"
06:23:27,12,510,1982,05:13:52,01:38:03,"Goscomb, Glenda 379"
--:--:--,--,--,--,--:--:--,--:--:--,"Comeau, Francine 265"
05:42:10,81,406,1745,04:58:58,01:15:47,"Peltier, Sarah 1589"
07:54:43,131,1655,2287,07:02:00,01:09:34,"Collins, Michael 488"
04:59:05,53,496,530,03:31:43,01:01:33,"Tijsmans, Luk 1012"
--:--:--,--,--,--,--:--:--,--:--:--,"King, James 1045"
05:27:16,51,1185,1467,04:19:33,01:17:11,"Carter, Larkin 398"
05:38:09,36,298,1503,04:28:47,01:03:21,"Gray, Megan 1181"
07:38:00,287,1665,2303,06:56:45,01:53:28,"Cook, Marcus 107"
04:45:44,6,177,194,03:10:33,01:09:47,"Halleumieux, Christophe 1040"
05:00:35,117,648,699,03:41:55,01:05:04,"Davies, Matthew 1455"
07:17:32,283,1625,2243,06:46:30,01:21:53,"Fehlhaber, Tobias 1101"
06:48:26,33,571,2118,06:12:34,01:19:34,"Weaver, Kate 2454"
05:28:24,179,891,1011,03:35:18,01:15:31,"Maruta, Satoshi 1738"
06:03:26,17,1446,1937,05:37:28,01:13:36,"Broadley, Greg 219"
04:34:40,64,242,264,03:33:21,01:04:59,"De Bruyn, Tom 1961"
06:21:11,270,1549,2121,06:33:26,01:25:29,"Ramos, Daniel 1146"
05:31:26,30,1034,1221,03:43:21,01:21:19,"Michel, Bastien 469"
04:46:20,17,274,296,03:26:14,01:03:02,"Philippe, Anthony 929"
05:08:20,120,533,571,03:19:56,01:06:07,"Scully, Michael 2130"
05:33:28,208,1279,1638,04:31:24,01:28:05,"Liu, Ning Ning 1848"
05:07:10,--,--,--,--:--:--,00:58:30,"Smith, Lesley 3022"
06:30:12,274,1569,2152,06:33:04,01:26:25,"Huang, Qiang 1113"
05:49:54,6,217,1305,03:40:51,01:14:10,"Crawford, Jane 823"
05:01:51,--,--,--,--:--:--,01:02:28,"Ripper, Jess 1315"
05:30:07,32,1058,1255,03:53:07,01:15:43,"Beare, Martin 454"
--:--:--,--,--,--,--:--:--,--:--:--,"Groenbek, Jens 1725"
05:11:53,152,800,886,03:41:22,01:10:50,"Legere, Vincent 1350"
04:18:42,--,--,--,--:--:--,00:47:39,"Amberger, Josh 9"
04:43:45,49,402,433,03:46:22,00:58:28,"Fässler, Christian 2221"
05:25:52,46,1142,1394,04:14:34,01:12:15,"Franck, Vuaillat 492"
06:56:12,73,581,2146,05:57:48,01:36:35,"董, 岚 1931"
05:35:44,79,1284,1647,04:31:03,01:22:31,"Curtin, Paul 429"
04:46:05,5,5,63,03:01:41,00:58:18,"Carfrae, Mirinda 3011"
05:11:58,119,499,533,03:20:10,01:04:38,"Kelly, Emmet 1768"
04:53:34,38,312,336,03:18:39,01:07:07,"Onyshchenko, Andrii 2261"
06:34:07,122,1602,2207,06:52:43,01:34:39,"Kittleson, David 467"
05:58:25,6,329,1574,04:09:48,01:16:46,"Moen, Kristi 541"
04:55:39,96,693,756,03:36:32,01:18:54,"Lehner, Frank 911"
05:34:42,157,876,989,03:34:53,01:08:44,"Hajduk, David 2073"
04:57:46,52,346,375,03:22:52,01:01:26,"Eccleston, Steven 1458"
04:51:30,113,775,858,04:07:13,01:03:10,"Nyberg, Christian 1135"
04:44:00,22,191,209,03:15:35,01:09:40,"Grabner, Daniel 2296"
05:50:06,250,1403,1862,05:05:39,01:24:39,"Haig, Johnny 1109"
04:52:04,132,694,757,03:54:16,01:07:27,"Geirnaert, Tom 1400"
04:32:48,27,196,214,03:32:00,01:01:14,"Save, Jerome 1420"
04:51:17,4,167,182,03:18:29,00:56:38,"Antonetti, Lucas 878"
06:04:01,63,447,1838,04:28:26,01:48:15,"Lorenzen, Gyde 2205"
05:00:48,56,460,493,03:23:54,01:10:23,"Hall, Benjamin 2297"
04:24:09,13,75,81,03:26:23,00:56:41,"Kurc-Boucau, Quentin 2038"
04:57:16,201,1125,1362,04:40:50,01:13:15,"Ryan, Andrew 1855"
07:23:36,41,1580,2169,05:46:31,01:32:24,"Hodges, Steve 236"
06:57:10,264,1627,2245,07:08:07,01:27:16,"Naglowski, Michal 1494"
05:47:42,176,1431,1918,05:38:43,01:20:07,"Matthews, Tim 767"
06:37:16,11,1546,2115,06:11:48,01:27:25,"Künzi, Hans 147"
04:43:19,20,106,116,03:19:29,00:51:42,"Roman, Evgrafov 1720"
05:02:44,42,1122,1359,04:40:11,01:05:42,"Hurula, Matti 499"
05:50:20,58,523,2008,06:11:11,01:19:52,"Younts, Joanna 838"
07:59:07,286,1660,2295,06:32:18,01:50:26,"Tardy, Michel 1162"
06:20:49,107,1453,1947,05:31:45,01:02:00,"Pearce, Malc 511"
05:22:58,1,1127,1365,04:09:47,01:17:30,"Jochum, Markus 224"
04:50:50,66,560,603,03:50:46,01:01:08,"Laine, Mikko 989"
06:50:30,277,1598,2202,06:36:06,01:28:33,"Holmstrom, Bjorn 1112"
05:12:51,6,65,764,03:33:49,01:10:15,"Germann, Désirée 1908"
05:06:29,14,839,935,03:59:26,01:06:04,"Vervisch, Stefaan 450"
04:38:36,3,147,160,03:19:39,01:05:00,"Lunn, Paul 916"
05:27:27,207,1124,1361,04:10:26,01:12:51,"Van Soest, John 1169"
06:07:56,12,1411,1877,04:41:27,01:40:22,"Austin, John 194"
05:20:26,203,1104,1333,04:11:10,01:08:26,"Mcgrath, Scott 1131"
04:53:27,129,550,591,03:44:01,01:04:53,"Pike, Chris 1743"
05:23:20,149,1299,1674,04:50:39,01:24:30,"Ball, Duncan 722"
05:33:26,18,198,1257,04:05:56,01:01:52,"Fauske Haferkamp, Cathrine 1222"
05:17:34,166,1390,1834,05:47:30,01:11:48,"Vocking, Peter 641"
05:15:30,237,1313,1694,05:23:44,01:04:37,"Temme, Travis 1010"
07:14:14,55,591,2173,05:58:37,01:36:55,"Sun, Shiyi 2342"
04:52:14,17,159,174,03:13:00,00:57:41,"Li, Peng Cheng 2232"
06:26:26,29,1652,2283,07:45:58,01:59:07,"Lloyd, Graham 148"
04:44:42,61,423,455,03:33:57,01:09:43,"Bartelle, Daniel 1441"
04:51:58,134,710,776,03:59:32,01:04:49,"Overmars, Koen Pieter 1502"
05:23:24,48,1147,1402,04:19:32,01:11:26,"Muroya, Koji 439"
05:45:42,74,378,1681,04:49:55,01:08:16,"Brown, Ani De Leon 1579"
06:42:16,20,531,2026,05:27:36,01:26:34,"Peters, Nancy 370"
06:43:07,90,493,1944,04:35:14,01:36:50,"Albarote, Lezette 1575"
04:50:45,74,279,301,03:23:53,01:00:36,"Mohr, Robert 1990"
07:17:40,120,1592,2191,05:56:00,01:32:25,"Hirose, Roen 497"
